1.383271503448486328e+01,3.731214523315429688e+01,5.613137817382812500e+02,3.507361755371093750e+02,-1.494006103515625000e+03,2.024519805908203125e+02,-3.230440063476562500e+02,7.445846557617187500e+02,-2.049682128906250000e+03,-1.269853820800781250e+02
8.046685180664062500e+02,1.639429473876953125e+02,-1.983861541748046875e+02,1.387258453369140625e+02,1.203430557250976562e+02,-9.814892578125000000e+02,1.567540283203125000e+02,4.792389221191406250e+02,4.620638122558593750e+02,6.416462402343750000e+02
1.058013916015625000e+03,-8.369718933105468750e+01,3.827249450683593750e+02,-4.860056762695312500e+02,-8.795156860351562500e+02,-1.834362670898437500e+03,1.454633300781250000e+03,-3.001723144531250000e+03,-2.324309387207031250e+02,1.047821533203125000e+03
1.971865272521972656e+01,9.920892333984375000e+01,9.462213134765625000e+02,3.707208862304687500e+02,-2.712456298828125000e+03,3.229960632324218750e+02,-3.364756774902343750e+02,8.294210205078125000e+02,-3.333704345703125000e+03,-1.550006713867187500e+02
1.339294555664062500e+03,3.368441772460937500e+02,-2.823798522949218750e+02,1.775321502685546875e+02,9.383672332763671875e+01,-1.665607177734375000e+03,3.000581970214843750e+02,4.603486633300781250e+02,7.796689453125000000e+02,1.101334228515625000e+03
1.626372192382812500e+03,-1.397485809326171875e+02,4.892066040039062500e+02,-7.092619018554687500e+02,-1.328815185546875000e+03,-2.335450927734375000e+03,1.883715820312500000e+03,-3.970902832031250000e+03,-3.095654602050781250e+02,1.221241210937500000e+03
-2.144750022888183594e+01,1.679215850830078125e+02,1.114051757812500000e+03,2.940336914062500000e+02,-3.197975585937500000e+03,3.539221496582031250e+02,-2.112863006591796875e+02,7.090899658203125000e+02,-3.766035156250000000e+03,-8.926586914062500000e+01
2.187786621093750000e+03,7.065200195312500000e+02,-2.607877502441406250e+02,-3.920459899902343750e+02,-1.070462112426757812e+02,-6.435211791992187500e+02,1.202552108764648438e+02,7.540089111328125000e+02,7.194367675781250000e+02,1.562596557617187500e+03
2.242252685546875000e+03,3.796978149414062500e+02,1.728478698730468750e+02,-1.741333251953125000e+03,-8.860065307617187500e+02,-1.188226318359375000e+03,1.916062744140625000e+03,-3.793191162109375000e+03,-4.110781555175781250e+02,2.813711181640625000e+03
-8.850426483154296875e+01,1.596456451416015625e+02,1.298491455078125000e+03,2.160788116455078125e+02,-3.542861328125000000e+03,2.834554443359375000e+02,-1.935182952880859375e+01,8.242381286621093750e+01,-4.095590576171875000e+03,1.776896209716796875e+02
2.568301025390625000e+03,1.112570434570312500e+03,-1.801275787353515625e+02,-8.900194702148437500e+02,-1.390995941162109375e+02,2.757721252441406250e+02,-2.523159742355346680e+00,1.098160156250000000e+03,1.481541442871093750e+02,1.764559082031250000e+03
2.458773437500000000e+03,6.533246459960937500e+02,-1.478190002441406250e+02,-2.174310546875000000e+03,-6.808542633056640625e+01,-8.861375732421875000e+02,2.084464355468750000e+03,-4.008072021484375000e+03,1.057876110076904297e+00,3.622905517578125000e+03
-1.225791168212890625e+02,1.125634002685546875e+02,1.179140625000000000e+03,7.918685913085937500e+01,-3.212005126953125000e+03,1.979254455566406250e+02,1.459544372558593750e+02,-4.445550842285156250e+02,-3.737721191406250000e+03,5.044831542968750000e+02
2.192905517578125000e+03,7.410497436523437500e+02,7.611119842529296875e+01,-3.728560180664062500e+02,-1.307025909423828125e+02,-6.779410400390625000e+02,1.088562164306640625e+02,7.878761596679687500e+02,-6.039797973632812500e+02,1.592848022460937500e+03
2.331329101562500000e+03,3.658686523437500000e+02,-3.674555053710937500e+02,-1.931948852539062500e+03,7.658498535156250000e+02,-1.254589233398437500e+03,1.951252319335937500e+03,-3.736280029296875000e+03,2.514546966552734375e+02,3.048092529296875000e+03
-1.003891830444335938e+02,2.017960815429687500e+02,9.480527343750000000e+02,-1.432299804687500000e+02,-2.790608154296875000e+03,2.862700500488281250e+02,2.829596862792968750e+02,-4.729054870605468750e+02,-3.402767578125000000e+03,7.600175170898437500e+02
1.386646972656250000e+03,4.242051391601562500e+02,1.902430419921875000e+02,2.395745697021484375e+02,-2.818802490234375000e+02,-1.649574584960937500e+03,2.653631591796875000e+02,6.185222167968750000e+02,-7.254132080078125000e+02,1.180617553710937500e+03
1.739802246093750000e+03,-2.212514953613281250e+02,-4.399351501464843750e+02,-9.870975952148437500e+02,1.187589721679687500e+03,-2.324576416015625000e+03,1.925782592773437500e+03,-3.913071044921875000e+03,-3.098240051269531250e+02,1.512772094726562500e+03
-1.605782508850097656e+00,2.091013336181640625e+02,6.050269775390625000e+02,-2.998566589355468750e+02,-1.674955200195312500e+03,2.526108398437500000e+02,2.834291992187500000e+02,-5.000882873535156250e+02,-2.277148681640625000e+03,5.703485107421875000e+02
8.280053100585937500e+02,2.309003295898437500e+02,1.875609283447265625e+02,3.309300537109375000e+02,-2.522594451904296875e+02,-1.197943969726562500e+03,1.073756027221679688e+02,7.000119628906250000e+02,-4.610966186523437500e+02,6.461594848632812500e+02
1.186249755859375000e+03,-2.242628479003906250e+02,-3.404907836914062500e+02,-6.806804199218750000e+02,8.577355346679687500e+02,-1.974640991210937500e+03,1.607708251953125000e+03,-3.301473632812500000e+03,-2.849882202148437500e+02,1.117636840820312500e+03
4.509029388427734375e+01,1.373207397460937500e+02,3.383893432617187500e+02,-2.374191894531250000e+02,-9.672850952148437500e+02,2.274294128417968750e+02,2.347429351806640625e+02,-5.374775390625000000e+02,-1.376110961914062500e+03,3.636725158691406250e+02
4.807645874023437500e+02,1.479102478027343750e+02,8.498011016845703125e+01,2.851807556152343750e+02,-1.788403625488281250e+02,-5.679931640625000000e+02,-8.808506011962890625e+01,8.192356567382812500e+02,-3.525251159667968750e+02,2.564456481933593750e+02
6.948330078125000000e+02,-7.305476379394531250e+01,-1.957902374267578125e+02,-5.488076171875000000e+02,3.769906311035156250e+02,-7.320586547851562500e+02,9.441881713867187500e+02,-1.947441528320312500e+03,8.634029388427734375e+01,7.042960815429687500e+02
-1.203564262390136719e+01,8.975479125976562500e+01,1.978132934570312500e+02,-6.069660186767578125e+00,-6.343707885742187500e+02,2.016772003173828125e+02,-9.307814788818359375e+01,1.078331146240234375e+02,-1.022763366699218750e+03,1.196724796295166016e+01
1.488749542236328125e+02,4.926710128784179688e+01,-2.079861450195312500e+01,7.762365722656250000e+01,8.978532409667968750e+01,-2.369600982666015625e+02,4.500330734252929688e+01,1.506473999023437500e+02,-7.517925262451171875e+01,1.378329467773437500e+02
2.833210449218750000e+02,3.675008773803710938e+01,-6.062291717529296875e+01,-3.856288146972656250e+02,3.119204101562500000e+02,-2.737776489257812500e+02,5.288057250976562500e+02,-1.115426147460937500e+03,2.990201416015625000e+02,4.186477355957031250e+02
-3.154217958450317383e+00,1.088472455739974976e-01,4.265117168426513672e+00,-4.169143676757812500e+00,-3.810945129394531250e+01,2.516974258422851562e+01,-2.060679817199707031e+01,1.171443653106689453e+01,-2.763286781311035156e+01,8.759351968765258789e-01
-1.410507202148437500e+00,3.510826349258422852e+00,-4.267918109893798828e+00,8.775424957275390625e+00,4.382943630218505859e+00,-6.694272994995117188e+00,1.096023368835449219e+01,1.137692260742187500e+01,-8.290537834167480469e+00,9.628977775573730469e+00
-1.392604160308837891e+01,1.095232105255126953e+01,-3.150484323501586914e+00,-3.773739242553710938e+01,1.716274833679199219e+01,4.697161865234375000e+01,1.330585765838623047e+01,-3.048665809631347656e+01,5.024505615234375000e+01,9.713126182556152344e+00
1.486773341894149780e-01,8.655350655317306519e-02,7.753951847553253174e-02,-5.757635831832885742e-01,-1.260369569063186646e-01,-4.557987209409475327e-03,-1.998958349227905273e+00,-8.509975075721740723e-01,-2.824916243553161621e-01,-1.592059373855590820e+00
-5.539900064468383789e-01,1.177736997604370117e+00,-1.177474260330200195e-01,1.261553525924682617e+00,9.660156071186065674e-02,-8.405465483665466309e-01,5.125829696655273438e+00,9.756982326507568359e-01,7.115966677665710449e-01,5.835515975952148438e+00
-2.418786436319351196e-01,5.595843195915222168e-01,-2.513285279273986816e-01,-1.856572508811950684e+00,-7.471792697906494141e-01,-1.298375427722930908e-01,-3.167533397674560547e+00,8.906699419021606445e-01,7.689737081527709961e-01,9.233514070510864258e-01
1.049515157938003540e-01,1.924186497926712036e-01,2.426435984671115875e-02,-2.840882837772369385e-01,-1.174433603882789612e-01,1.478088367730379105e-02,-5.276810526847839355e-01,-2.079497873783111572e-01,-1.047684028744697571e-01,-6.084715723991394043e-01
-1.996062546968460083e-01,1.924888938665390015e-01,7.089287042617797852e-02,3.959359526634216309e-01,2.582324147224426270e-01,-9.853614121675491333e-02,9.171504974365234375e-01,1.439153999090194702e-01,-3.862360492348670959e-02,8.275262713432312012e-01
-6.845052540302276611e-02,1.512988656759262085e-02,-1.314269658178091049e-02,-1.445503085851669312e-01,2.352741211652755737e-01,-4.582487791776657104e-02,-3.272116184234619141e-01,9.621606767177581787e-02,-2.702380716800689697e-01,-3.753767162561416626e-02
-4.807087182998657227e-01,5.021321296691894531e+00,-2.641298294067382812e+00,-1.205423355102539062e+01,-3.754063606262207031e+00,9.861964416503906250e+01,1.987159576416015625e+02,1.286155090332031250e+02,2.616864776611328125e+01,4.390525054931640625e+01
-7.074359059333801270e-01,2.741183042526245117e+00,-1.622329592704772949e+00,-1.565251922607421875e+02,-1.539628505706787109e+01,-5.951335906982421875e+01,-7.792827758789062500e+02,2.634859323501586914e+00,5.694009017944335938e+01,6.494545898437500000e+02
2.611471652984619141e+00,-5.537404417991638184e-01,-2.344275951385498047e+00,3.170437812805175781e+01,-4.204783439636230469e+00,1.595164947509765625e+02,4.664242858886718750e+02,1.757490234375000000e+02,2.081622123718261719e+01,-1.323509521484375000e+02
-9.979470819234848022e-02,5.575819492340087891e+00,-2.633005619049072266e+00,-8.366855621337890625e+00,3.821068763732910156e+00,1.800979614257812500e+02,3.851159667968750000e+02,2.104412536621093750e+02,2.848328590393066406e+01,6.976244449615478516e+00
-2.165206074714660645e-01,2.354105949401855469e+00,-2.864223241806030273e+00,-2.199544067382812500e+02,-3.142028617858886719e+01,-1.265404129028320312e+02,-1.181711181640625000e+03,-3.519174194335937500e+01,8.477666473388671875e+01,9.339577636718750000e+02
2.691330671310424805e+00,-3.317002534866333008e+00,2.416616678237915039e-01,8.064125823974609375e+01,1.400805091857910156e+01,1.880477142333984375e+02,7.057657470703125000e+02,1.677768249511718750e+02,-1.278944778442382812e+01,-3.626954956054687500e+02
1.423652400262653828e-03,7.141555786132812500e+00,-3.089115858078002930e+00,3.753659820556640625e+01,1.061495494842529297e+01,2.509924926757812500e+02,6.594644775390625000e+02,2.668214416503906250e+02,2.558831787109375000e+01,-7.303760528564453125e+01
-6.527889370918273926e-01,-2.009291648864746094e+00,-1.368815064430236816e+00,-2.902530517578125000e+02,-4.267934036254882812e+01,-3.055002136230468750e+02,-1.711964111328125000e+03,-1.968254852294921875e+02,7.302209472656250000e+01,9.719639892578125000e+02
3.980909347534179688e+00,-5.206652164459228516e+00,6.001649498939514160e-01,1.230761108398437500e+02,1.846747779846191406e+01,2.205661010742187500e+02,8.356821899414062500e+02,1.786374359130859375e+02,-1.670444488525390625e+01,-3.844794006347656250e+02
1.058029830455780029e-01,8.833250045776367188e+00,-3.627005338668823242e+00,8.239330291748046875e+01,1.728718948364257812e+01,3.340688476562500000e+02,9.471230468750000000e+02,3.367494812011718750e+02,2.710616302490234375e+01,-1.185987319946289062e+02
-1.460356354713439941e+00,-8.187212944030761719e+00,8.833937048912048340e-01,-4.621134338378906250e+02,-7.021339416503906250e+01,-7.697382202148437500e+02,-3.258601318359375000e+03,-6.300396118164062500e+02,5.342881011962890625e+01,1.256491455078125000e+03
5.252408981323242188e+00,-6.747153759002685547e+00,6.328848004341125488e-01,1.464586334228515625e+02,2.110031890869140625e+01,2.747910766601562500e+02,9.641917724609375000e+02,2.235414276123046875e+02,-1.056377220153808594e+01,-3.514411926269531250e+02
2.201163470745086670e-01,1.029747295379638672e+01,-4.087268352508544922e+00,1.181990280151367188e+02,2.263041496276855469e+01,4.024540405273437500e+02,1.173527099609375000e+03,3.944566040039062500e+02,2.948423385620117188e+01,-1.453421783447265625e+02
-2.793040513992309570e+00,-1.666036415100097656e+01,4.258781433105468750e+00,-6.679254760742187500e+02,-1.029982986450195312e+02,-1.326965698242187500e+03,-5.038724121093750000e+03,-1.147333251953125000e+03,2.506940078735351562e+01,1.540083862304687500e+03
6.241215229034423828e+00,-9.366259574890136719e+00,1.004215598106384277e+00,1.256619415283203125e+02,1.821565055847167969e+01,2.629843139648437500e+02,8.646932983398437500e+02,2.188776855468750000e+02,-6.148176670074462891e+00,-3.024563598632812500e+02
-1.892920136451721191e+00,-6.593848705291748047e+00,3.158374786376953125e+00,-1.292918701171875000e+02,-1.963412666320800781e+01,-4.429318542480468750e+02,-1.284105590820312500e+03,-4.301139221191406250e+02,-3.674117279052734375e+01,1.941688079833984375e+02
-2.299092292785644531e+00,-1.785832214355468750e+01,4.321695327758789062e+00,-6.819251098632812500e+02,-1.012987594604492188e+02,-1.328189697265625000e+03,-5.101382324218750000e+03,-1.152479492187500000e+03,2.241255378723144531e+01,1.556271484375000000e+03
6.104582309722900391e+00,-9.755616188049316406e+00,1.309570193290710449e+00,1.218760452270507812e+02,1.677239036560058594e+01,2.573920288085937500e+02,8.692980346679687500e+02,2.172228240966796875e+02,-5.521222114562988281e+00,-3.228253784179687500e+02
-1.545326948165893555e+00,-6.220209121704101562e+00,2.992179393768310547e+00,-8.759889984130859375e+01,-1.410807609558105469e+01,-3.734023742675781250e+02,-1.028698608398437500e+03,-3.761476440429687500e+02,-3.730389404296875000e+01,1.344266204833984375e+02
-9.430776238441467285e-01,-1.019674110412597656e+01,1.393644452095031738e+00,-4.645675659179687500e+02,-6.638183593750000000e+01,-7.815041503906250000e+02,-3.303188232421875000e+03,-6.559944458007812500e+02,4.365731430053710938e+01,1.219332641601562500e+03
5.123691558837890625e+00,-6.733878612518310547e+00,7.953549623489379883e-01,1.449186401367187500e+02,1.939884567260742188e+01,2.750807189941406250e+02,9.800093994140625000e+02,2.287451019287109375e+02,-7.955342292785644531e+00,-3.603330383300781250e+02
-1.040379285812377930e+00,-4.952847480773925781e+00,2.401289463043212891e+00,-4.536364746093750000e+01,-8.223923683166503906e+00,-2.829850769042968750e+02,-7.531392822265625000e+02,-2.994421386718750000e+02,-3.230344390869140625e+01,1.072547912597656250e+02
-5.724867433309555054e-02,-4.420122623443603516e+00,-7.552950978279113770e-01,-2.957683715820312500e+02,-3.876897811889648438e+01,-3.502301635742187500e+02,-1.865469360351562500e+03,-2.632171325683593750e+02,5.907829284667968750e+01,9.435278320312500000e+02
3.797366142272949219e+00,-5.120642185211181641e+00,7.992118000984191895e-01,1.230396423339843750e+02,1.606680107116699219e+01,2.297864990234375000e+02,8.896923217773437500e+02,1.968551177978515625e+02,-1.201517963409423828e+01,-3.999615783691406250e+02
-5.882173776626586914e-01,-3.511155605316162109e+00,1.858144521713256836e+00,-1.797047138214111328e+00,-2.404198408126831055e+00,-1.926860046386718750e+02,-4.569959716796875000e+02,-2.206750488281250000e+02,-2.893088912963867188e+01,4.701085281372070312e+01
5.368209481239318848e-01,-1.910906657576560974e-02,-2.609187126159667969e+00,-2.323530731201171875e+02,-2.887569046020507812e+01,-1.595129699707031250e+02,-1.337500000000000000e+03,-8.647280883789062500e+01,7.619228363037109375e+01,9.245052490234375000e+02
2.448088169097900391e+00,-3.816530466079711914e+00,8.876652717590332031e-01,9.736776733398437500e+01,1.304564762115478516e+01,1.928326263427734375e+02,8.170660400390625000e+02,1.752344665527343750e+02,-1.453217697143554688e+01,-4.311452026367187500e+02
-2.875260114669799805e-01,-3.097413778305053711e+00,1.070601582527160645e+00,1.183872413635253906e+01,-2.937525749206542969e+00,-1.124063415527343750e+02,-2.310078887939453125e+02,-1.402356414794921875e+02,-1.939250755310058594e+01,-1.450137996673583984e+01
4.220649003982543945e-01,-7.310494184494018555e-01,-2.709373235702514648e+00,-1.536139678955078125e+02,-2.519301986694335938e+01,-7.902045440673828125e+01,-8.618957519531250000e+02,-3.876841354370117188e+01,6.064093017578125000e+01,6.210749511718750000e+02
2.164399385452270508e+00,-7.990618348121643066e-01,6.536183357238769531e-01,3.241175460815429688e+01,1.361582088470458984e+01,1.531457519531250000e+02,4.916788330078125000e+02,1.710149993896484375e+02,1.077633976936340332e+00,-1.697587127685546875e+02
-2.089143276214599609e+00,4.826197147369384766e+00,1.955548301339149475e-02,-7.799583911895751953e+00,6.438140869140625000e+00,-1.862115669250488281e+01,-2.595952415466308594e+01,-8.176516532897949219e+00,-6.489664316177368164e-01,1.857244110107421875e+01
2.018647909164428711e+00,-1.528291130065917969e+01,1.418283224105834961e+00,-1.582790832519531250e+02,-2.618380165100097656e+01,-2.992898864746093750e+02,-9.595877075195312500e+02,-2.073057556152343750e+02,-7.255256652832031250e+00,1.344299621582031250e+02
1.400201511383056641e+01,-1.797676277160644531e+01,3.299607038497924805e+00,2.047099456787109375e+02,2.336378288269042969e+01,3.094883117675781250e+02,7.808049316406250000e+02,2.235743255615234375e+02,9.446277618408203125e+00,-1.275038070678710938e+02
-3.585567474365234375e+00,9.362474441528320312e+00,1.054802417755126953e+01,-7.870761871337890625e+00,4.188324928283691406e+00,-1.437893676757812500e+01,-1.233129882812500000e+01,-2.800539493560791016e+00,-3.090085601806640625e+01,3.190178298950195312e+01
-1.526805996894836426e+00,-1.263122558593750000e+00,-6.059375762939453125e+00,1.000070343017578125e+02,8.778203964233398438e+00,1.530452575683593750e+02,4.545478210449218750e+02,2.102504119873046875e+02,2.414774703979492188e+01,3.194930419921875000e+02
2.289505577087402344e+01,-5.457438945770263672e+00,6.487742900848388672e+00,2.445555496215820312e+01,-6.768231391906738281e+00,-5.810769271850585938e+01,-1.757575378417968750e+02,-1.702382469177246094e+01,1.505707740783691406e+01,-1.449342041015625000e+02
-3.473138093948364258e+00,4.281035232543945312e+01,2.262576446533203125e+02,-1.018551635742187500e+01,-9.813698577880859375e+01,-1.937128067016601562e+01,-1.402480316162109375e+01,-5.902860260009765625e+01,5.638020019531250000e+02,-1.585202503204345703e+01
-2.717281150817871094e+01,1.286063842773437500e+02,-3.436920166015625000e+01,1.030272903442382812e+02,2.176403617858886719e+01,8.519973754882812500e+02,6.536299438476562500e+02,1.778646697998046875e+02,6.890687561035156250e+01,6.456987915039062500e+02
2.506385803222656250e+01,3.193055534362792969e+01,3.789098024368286133e+00,-8.919906616210937500e+01,-1.574263477325439453e+01,-3.877569198608398438e+01,-1.643417358398437500e+02,5.192549896240234375e+01,6.174829864501953125e+01,-6.241570281982421875e+01
-2.613197803497314453e+00,7.780200958251953125e+01,4.605545959472656250e+02,-9.967437744140625000e+00,-1.887375030517578125e+02,-3.339859008789062500e+01,5.076305866241455078e-01,-1.079077835083007812e+02,1.207615600585937500e+03,-6.924700927734375000e+01
-1.854577445983886719e+01,2.010266265869140625e+02,-4.699382781982421875e+01,3.272544250488281250e+02,5.064538955688476562e+01,1.495437866210937500e+03,5.327779541015625000e+02,9.667278289794921875e+01,1.073421478271484375e+02,8.457977905273437500e+02
8.714298248291015625e+00,8.030152130126953125e+01,-1.152682971954345703e+01,-1.356980743408203125e+02,7.387010574340820312e+00,1.081128173828125000e+03,-2.102880706787109375e+02,-8.715534973144531250e+01,1.398364868164062500e+02,3.835242919921875000e+02
6.244284057617187500e+01,-6.111193847656250000e+01,9.748324584960937500e+02,1.531766662597656250e+02,5.730645370483398438e+01,-5.190168457031250000e+02,-1.225348815917968750e+02,3.315735473632812500e+02,1.918031005859375000e+03,1.019750061035156250e+02
2.034955444335937500e+02,2.872864990234375000e+02,-4.167082519531250000e+02,1.942792846679687500e+03,1.509813537597656250e+02,1.421394531250000000e+03,1.101788208007812500e+03,-2.000645141601562500e+02,-6.200872802734375000e+02,1.379799926757812500e+03
1.764692840576171875e+02,-5.303588867187500000e+02,6.647628173828125000e+02,3.124802780151367188e+01,1.464440307617187500e+02,-1.575374145507812500e+02,-2.958529357910156250e+02,4.997214355468750000e+02,8.924883422851562500e+02,-9.682262573242187500e+02
4.616550445556640625e+01,5.612551879882812500e+01,9.418723144531250000e+02,1.251688156127929688e+02,-2.578091735839843750e+02,-2.869752197265625000e+02,3.403441905975341797e+00,1.812380828857421875e+02,2.176738769531250000e+03,-3.286588668823242188e+01
1.154639434814453125e+02,2.237589721679687500e+02,-2.881032714843750000e+02,1.619361816406250000e+03,1.936561126708984375e+02,1.478059448242187500e+03,4.229949951171875000e+02,-3.821698608398437500e+02,-4.570781250000000000e+02,1.325304565429687500e+03
1.726832275390625000e+02,-5.231809692382812500e+02,4.534199829101562500e+02,-6.287288284301757812e+01,1.914253540039062500e+02,5.101565856933593750e+02,-1.759074707031250000e+02,3.593219909667968750e+02,5.016997985839843750e+02,-6.655895385742187500e+02
1.129286959767341614e-01,1.455651397705078125e+02,9.381195068359375000e+02,4.569750785827636719e+00,-5.319694824218750000e+02,-5.951671600341796875e+01,2.035759353637695312e+01,-1.881833953857421875e+02,2.331105957031250000e+03,-2.226282958984375000e+02
5.175823593139648438e+01,1.977180786132812500e+02,-4.590019989013671875e+01,1.440343994140625000e+03,1.274057846069335938e+02,1.437368041992187500e+03,-2.133692932128906250e+02,-5.435788574218750000e+02,4.975233840942382812e+01,1.080899414062500000e+03
1.913658905029296875e+02,-5.857376098632812500e+02,8.842165374755859375e+01,6.312019824981689453e+00,-1.530264258384704590e+00,9.451558837890625000e+02,-1.541391143798828125e+02,2.743560791015625000e+02,4.161452102661132812e+01,-7.151520385742187500e+02
-4.210448074340820312e+01,2.416450042724609375e+02,9.345269775390625000e+02,-1.200635986328125000e+02,-2.217188262939453125e+02,1.817785644531250000e+02,4.932158279418945312e+01,-5.118642578125000000e+02,2.113233886718750000e+03,-3.257079162597656250e+02
1.205243911743164062e+02,3.036392822265625000e+02,1.783997802734375000e+02,1.691824462890625000e+03,7.630728149414062500e+01,1.491388793945312500e+03,4.386614379882812500e+02,-4.304496765136718750e+02,6.517885742187500000e+02,1.281483398437500000e+03
1.781142730712890625e+02,-6.472552490234375000e+02,-2.691567993164062500e+02,-9.970417785644531250e+01,-2.159388885498046875e+02,5.783416748046875000e+02,-1.999393615722656250e+02,3.811250305175781250e+02,-4.540986022949218750e+02,-6.244803466796875000e+02
-5.713622665405273438e+01,3.719814758300781250e+02,9.085022583007812500e+02,-1.531869049072265625e+02,1.208492507934570312e+02,4.561177368164062500e+02,1.661004943847656250e+02,-5.980656127929687500e+02,1.788154052734375000e+03,-3.623856201171875000e+02
2.100005340576171875e+02,3.906853332519531250e+02,2.652738647460937500e+02,1.993166503906250000e+03,1.636307678222656250e+02,1.479538818359375000e+03,1.079967773437500000e+03,-2.630466918945312500e+02,7.737131347656250000e+02,1.304411621093750000e+03
1.908842315673828125e+02,-7.408229980468750000e+02,-4.746385803222656250e+02,3.305591583251953125e+01,-1.862568817138671875e+02,-7.294700622558593750e+01,-3.561919555664062500e+02,5.781058349609375000e+02,-9.525498657226562500e+02,-9.006387939453125000e+02
-3.066987991333007812e+00,6.296947002410888672e+00,-1.581498861312866211e+00,-2.426826667785644531e+01,-7.644732475280761719e+00,-5.210384750366210938e+01,-8.317964935302734375e+01,-2.126618957519531250e+01,7.230265617370605469e+00,3.550698852539062500e+01
6.248551607131958008e-01,1.740000963211059570e+00,-5.081675529479980469e+00,3.019622039794921875e+01,-3.179055786132812500e+01,-6.265314483642578125e+01,-1.558722534179687500e+02,-4.495772171020507812e+01,3.609408569335937500e+01,1.601441345214843750e+02
9.931106567382812500e+00,-1.264447879791259766e+01,-2.689412117004394531e+00,9.450896453857421875e+01,-1.707383728027343750e+01,1.468737487792968750e+02,3.818680114746093750e+02,1.345650329589843750e+02,3.074995231628417969e+01,-7.316395568847656250e+01
-2.936842679977416992e+00,8.774323463439941406e+00,-2.080466270446777344e+00,8.701843261718750000e+00,2.799309253692626953e+00,3.237007522583007812e+01,1.244718322753906250e+02,5.264508819580078125e+01,9.253477096557617188e+00,4.596210861206054688e+01
